Date,Open,High,Low,Close,State
2019-10-14,1736.540039,1739.099976,1733.920044,1735.819946,1
2019-10-15,1738.780029,1757.27002,1738.780029,1752.959961,1
2019-10-16,1751.530029,1753.469971,1746.290039,1748.900024,1
2019-10-17,1754.099976,1760.22998,1751.650024,1755.150024,1
2019-10-18,1754.72998,1755.51001,1741.52002,1748.069946,1
2019-10-21,1750.780029,1760.369995,1750.780029,1759.73999,1
2019-10-22,1760.800049,1764.27002,1753.420044,1753.849976,1
2019-10-23,1752.329956,1758.48999,1750.849976,1758.390015,1
2019-10-24,1763.76001,1765.890015,1756.599976,1759.130005,1
2019-10-25,1759.01001,1773.170044,1758.810059,1770.319946,1
2019-10-28,1773.670044,1783.599976,1773.670044,1780.650024,1
2019-10-29,1779.630005,1785.26001,1777.579956,1779.619995,1
2019-10-30,1780.219971,1786.25,1773.939941,1784.630005,1
2019-10-31,1784.109985,1784.150024,1769.829956,1778.199951,1
2019-11-01,1784.349976,1796.77002,1784.349976,1796.77002,1
2019-11-04,1802.150024,1807.25,1801.459961,1803.439941,1
2019-11-05,1803.839966,1807.5,1800.339966,1801.51001,1
2019-11-06,1801.52002,1801.849976,1795.630005,1801.349976,1
2019-11-07,1806.079956,1813.670044,1803.48999,1806.319946,1
2019-11-08,1804.920044,1811.449951,1800.089966,1811.449951,1
2019-11-11,1806.680054,1809.099976,1801.400024,1808.47998,1
2019-11-12,1809.420044,1817.609985,1807.48999,1811.050049,1
2019-11-13,1807.26001,1814.170044,1803.319946,1811.76001,1
2019-11-14,1809.569946,1814.219971,1806.589966,1813.400024,1
2019-11-15,1816.569946,1827.109985,1816.569946,1827.109985,1
2019-11-18,1825.900024,1828.910034,1822.199951,1827.709961,1
2019-11-19,1829.469971,1831.319946,1823.51001,1827.890015,1
2019-11-20,1825.150024,1828.219971,1811.780029,1821.75,1
2019-11-21,1822.130005,1822.5,1813.680054,1817.880005,1
2019-11-22,1820.73999,1823.25,1815.5,1821.98999,1
2019-11-25,1825.560059,1838.030029,1825.560059,1837.920044,1
2019-11-27,1844.180054,1850.459961,1844.180054,1850.219971,1
2019-11-29,1847.900024,1847.969971,1841.22998,1842.050049,1
2019-12-02,1842.98999,1843.910034,1824.23999,1825.530029,1
2019-12-03,1822.780029,1822.780029,1800.890015,1814.410034,1
2019-12-04,1817.630005,1829.48999,1817.630005,1825.47998,1
2019-12-05,1827.51001,1829.23999,1820.52002,1827.76001,1
2019-12-06,1831.02002,1847.369995,1831.02002,1844.439941,1
2019-12-09,1842.430054,1845.939941,1838.560059,1838.569946,1
2019-12-10,1838.579956,1841.869995,1833.689941,1836.72998,1
2019-12-11,1838.25,1842.51001,1836.48999,1841.25,1
2019-12-12,1840.910034,1861.060059,1839.439941,1856.280029,1
2019-12-13,1855.619995,1864.300049,1848.780029,1855.75,1
2019-12-16,1862.780029,1873.47998,1862.780029,1869.310059,1
2019-12-17,1869.959961,1873.02002,1868.920044,1870.47998,1
2019-12-18,1872.02002,1873.949951,1869.810059,1870.290039,1
2019-12-19,1871.069946,1878.660034,1871.069946,1878.650024,1
2019-12-20,1882.079956,1889.920044,1881.619995,1887.819946,1
2019-12-23,1889.48999,1891.459961,1888.550049,1889.469971,1
2019-12-24,1890.47998,1890.97998,1887.780029,1889.630005,1
2019-12-26,1892.130005,1898.329956,1892.130005,1898.23999,1
2019-12-27,1901.51001,1903.050049,1894.109985,1897.23999,1
2019-12-30,1897.25,1897.609985,1883.609985,1886.660034,1
2019-12-31,1882.849976,1892.719971,1881.449951,1892.25,1
2020-01-02,1898.469971,1906.650024,1893.540039,1906.5,1
2020-01-03,1898.089966,1900.459961,1889.48999,1894.530029,1
2020-01-06,1885.390015,1900.98999,1883.300049,1900.900024,1
2020-01-07,1899.050049,1900.219971,1893.150024,1896.01001,1
2020-01-08,1896.880005,1912.890015,1895.98999,1905.02002,1
2020-01-09,1912.51001,1917.459961,1910.819946,1916.709961,1
2020-01-10,1918.339966,1921.26001,1908.810059,1911.280029,1
2020-01-13,1913.939941,1925.219971,1912.790039,1925.219971,1
2020-01-14,1924.300049,1930.449951,1919.869995,1923.630005,1
2020-01-15,1923.48999,1933.290039,1922.380005,1927.329956,1
2020-01-16,1934.310059,1944.369995,1934.310059,1944.23999,1
2020-01-17,1947.459961,1949.959961,1944.569946,1949.869995,1
2020-01-21,1946.939941,1949.72998,1942.130005,1944.329956,1
2020-01-22,1949.199951,1954.670044,1943.98999,1945.040039,1
2020-01-23,1942.280029,1948.180054,1933.040039,1947.130005,1
2020-01-24,1949.48999,1952.099976,1920.780029,1929.119995,1
2020-01-27,1928.109985,1928.109985,1897.780029,1899.619995,-1
2020-01-28,1904.099976,1923.839966,1904.099976,1918.660034,1
2020-01-29,1922.619995,1927.810059,1915.97998,1916.530029,1
2020-01-30,1909.880005,1923.290039,1899.160034,1922.25,1
2020-01-31,1922.849976,1922.849976,1882.02002,1888.030029,-1
2020-02-03,1893.72998,1913.48999,1893.72998,1903.630005,1
2020-02-04,1915.819946,1938.829956,1915.819946,1933.079956,0
2020-02-05,1944.01001,1954.219971,1941.0,1952.670044,1
2020-02-06,1954.880005,1959.630005,1952.670044,1957.77002,1
2020-02-07,1953.709961,1954.22998,1943.140015,1946.349976,1
2020-02-10,1944.189941,1960.5,1942.140015,1960.48999,1
2020-02-11,1966.339966,1975.119995,1962.560059,1965.180054,1
2020-02-12,1969.920044,1979.030029,1969.920044,1977.98999,1
2020-02-13,1972.829956,1982.089966,1967.449951,1976.219971,1
2020-02-14,1978.069946,1980.130005,1972.030029,1979.52002,1
2020-02-18,1976.369995,1977.119995,1965.859985,1974.670044,1
2020-02-19,1976.609985,1988.76001,1976.609985,1984.26001,1
2020-02-20,1981.819946,1987.089966,1959.680054,1978.550049,1
2020-02-21,1974.579956,1974.579956,1952.640015,1957.640015,1
2020-02-24,1951.280029,1951.280029,1885.859985,1893.0,-1
2020-02-25,1898.25,1904.0,1829.569946,1834.589966,-1
2020-02-26,1834.859985,1864.280029,1821.089966,1824.73999,1
2020-02-27,1820.819946,1820.819946,1745.079956,1745.709961,-1
2020-02-28,1745.319946,1745.319946,1674.660034,1730.310059,1
2020-03-02,1731.079956,1806.079956,1723.839966,1805.709961,0
2020-03-03,1805.650024,1831.390015,1741.339966,1756.959961,-1
2020-03-04,1771.819946,1828.48999,1771.819946,1828.130005,0
2020-03-05,1821.689941,1821.689941,1752.140015,1766.369995,-1
2020-03-06,1764.72998,1764.72998,1694.400024,1735.01001,-1
2020-03-09,1690.339966,1690.339966,1592.780029,1598.849976,-1
2020-03-10,1615.380005,1674.680054,1589.619995,1674.569946,0
2020-03-11,1672.319946,1672.319946,1570.079956,1589.48999,-1
2020-03-12,1583.969971,1583.969971,1435.310059,1435.939941,-1
2020-03-13,1456.050049,1564.709961,1439.089966,1564.709961,0
2020-03-16,1554.25,1554.25,1369.23999,1371.969971,-1
2020-03-17,1377.939941,1464.75,1357.670044,1451.410034,0
2020-03-18,1404.140015,1405.109985,1301.709961,1366.619995,-1
2020-03-19,1364.060059,1412.619995,1323.76001,1382.839966,1
2020-03-20,1389.52002,1411.319946,1320.170044,1324.800049,-1
2020-03-23,1324.26001,1324.26001,1259.72998,1288.040039,-1
2020-03-24,1335.910034,1410.72998,1335.910034,1409.880005,0
2020-03-25,1413.459961,1483.849976,1388.969971,1429.25,1
2020-03-26,1434.26001,1520.859985,1434.26001,1517.569946,0
2020-03-27,1505.52002,1507.680054,1453.51001,1466.359985,-1
2020-03-30,1469.859985,1514.839966,1465.859985,1512.390015,0
2020-03-31,1509.579956,1520.310059,1480.050049,1489.569946,-1
2020-04-01,1464.52002,1464.52002,1407.630005,1420.27002,-1
2020-04-02,1419.699951,1455.680054,1411.26001,1449.52002,0
2020-04-03,1447.98999,1454.589966,1409.0,1425.069946,-1
2020-04-06,1460.369995,1533.869995,1460.369995,1527.209961,0
2020-04-07,1539.329956,1580.680054,1525.579956,1526.540039,1
2020-04-08,1532.560059,1586.76001,1530.060059,1581.130005,0
2020-04-09,1592.640015,1624.930054,1592.22998,1609.069946,0
2020-04-13,1602.910034,1602.910034,1567.459961,1590.319946,1
2020-04-14,1602.26001,1639.969971,1602.26001,1637.829956,0
2020-04-15,1630.02002,1630.02002,1587.52002,1599.47998,-1
2020-04-16,1604.719971,1610.579956,1586.97998,1607.030029,1
2020-04-17,1614.5,1655.719971,1614.5,1653.160034,0
2020-04-20,1648.849976,1650.72998,1622.97998,1625.069946,-1
2020-04-21,1611.650024,1611.650024,1569.380005,1575.5,-1
2020-04-22,1597.719971,1618.369995,1597.680054,1610.540039,0
2020-04-23,1613.359985,1637.959961,1609.72998,1611.459961,1
2020-04-24,1613.22998,1637.72998,1608.109985,1634.119995,1
2020-04-27,1640.25,1668.719971,1640.25,1663.349976,0
2020-04-28,1674.069946,1689.780029,1654.920044,1657.170044,1
2020-04-29,1662.670044,1713.920044,1662.670044,1705.319946,0
2020-04-30,1703.800049,1703.800049,1675.719971,1684.949951,1
2020-05-01,1654.73999,1656.77002,1629.26001,1635.589966,-1
2020-05-04,1633.77002,1643.579956,1615.859985,1643.199951,1
2020-05-05,1647.560059,1676.939941,1647.560059,1658.609985,1
2020-05-06,1663.540039,1671.810059,1647.849976,1647.920044,1
2020-05-07,1652.060059,1680.73999,1652.060059,1669.089966,1
2020-05-08,1674.369995,1701.150024,1674.369995,1700.52002,0
2020-05-11,1693.319946,1708.880005,1684.439941,1700.030029,1
2020-05-12,1701.719971,1708.73999,1662.550049,1662.810059,-1
2020-05-13,1662.660034,1663.040039,1614.959961,1630.369995,-1
2020-05-14,1628.540039,1648.72998,1596.089966,1648.609985,1
2020-05-15,1646.969971,1657.51001,1628.719971,1656.810059,1
2020-05-18,1685.290039,1720.859985,1685.290039,1713.069946,0
2020-05-19,1711.790039,1720.219971,1694.589966,1694.890015,1
2020-05-20,1705.560059,1730.069946,1705.560059,1724.969971,0
2020-05-21,1723.400024,1729.079956,1706.160034,1713.72998,1
2020-05-22,1713.77002,1719.319946,1705.449951,1718.660034,1
2020-05-27,1743.949951,1770.160034,1728.630005,1770.160034,0
2020-05-28,1768.910034,1786.98999,1759.439941,1763.219971,1
2020-05-29,1763.699951,1773.849976,1745.810059,1771.369995,1
2020-06-01,1770.579956,1785.180054,1765.420044,1780.52002,1
2020-06-02,1781.660034,1795.459961,1778.209961,1795.25,1
2020-06-03,1798.050049,1826.51001,1798.050049,1822.180054,0
2020-06-04,1820.599976,1825.410034,1803.140015,1816.089966,1
2020-06-05,1818.719971,1875.920044,1818.719971,1864.219971,0
2020-06-08,1864.050049,1889.829956,1864.050049,1889.670044,1
2020-06-09,1888.390015,1888.390015,1863.329956,1871.670044,1
2020-06-10,1873.400024,1878.540039,1853.319946,1858.540039,1
2020-06-11,1855.410034,1855.410034,1745.530029,1746.699951,-1
2020-06-12,1750.47998,1798.920044,1736.640015,1771.060059,1
2020-06-16,1796.150024,1840.109985,1795.800049,1822.949951,0
2020-06-17,1824.780029,1831.160034,1812.030029,1814.910034,1
2020-06-18,1814.199951,1819.869995,1803.76001,1812.26001,1
2020-06-19,1818.060059,1837.709961,1798.060059,1806.390015,1
2020-06-22,1806.339966,1819.880005,1795.160034,1818.339966,1
2020-06-23,1819.800049,1838.969971,1819.800049,1825.650024,1
2020-06-24,1824.650024,1824.650024,1765.51001,1776.569946,-1
2020-06-25,1776.380005,1798.829956,1761.449951,1797.52002,1
2020-06-26,1796.079956,1796.079956,1752.76001,1754.869995,-1
2020-06-29,1756.459961,1781.890015,1749.310059,1781.48999,0
2020-06-30,1781.22998,1815.189941,1778.560059,1809.25,0
2020-07-01,1810.869995,1824.819946,1809.02002,1817.420044,1
2020-07-02,1820.920044,1847.619995,1820.920044,1825.969971,1
2020-07-06,1827.719971,1857.880005,1827.719971,1854.459961,0
2020-07-07,1854.339966,1857.579956,1832.839966,1833.98999,1
2020-07-08,1835.01001,1850.579956,1829.47998,1849.550049,1
2020-07-09,1850.030029,1854.910034,1816.780029,1838.089966,1
2020-07-10,1837.939941,1858.930054,1829.430054,1858.099976,1
2020-07-13,1863.73999,1887.76001,1833.959961,1836.849976,1
2020-07-14,1835.170044,1863.189941,1821.02002,1861.800049,1
2020-07-15,1863.52002,1888.359985,1863.52002,1883.650024,1
2020-07-16,1877.0,1878.810059,1866.420044,1876.170044,1
2020-07-17,1876.939941,1887.25,1870.949951,1882.579956,1
2020-07-20,1882.810059,1902.439941,1878.310059,1899.030029,1
2020-07-21,1901.319946,1914.75,1897.410034,1902.5,1
2020-07-22,1902.140015,1914.829956,1901.089966,1913.319946,1
2020-07-23,1913.290039,1917.23999,1882.660034,1891.130005,1
2020-07-24,1889.699951,1889.699951,1868.540039,1877.040039,1
2020-07-27,1877.589966,1893.880005,1877.130005,1893.099976,1
2020-07-28,1892.810059,1895.170044,1878.630005,1879.670044,1
2020-07-29,1881.0,1908.869995,1881.0,1905.630005,1
2020-07-30,1904.73999,1904.73999,1874.689941,1899.170044,1
2020-07-31,1902.089966,1911.400024,1880.680054,1909.890015,1
2020-08-03,1917.73999,1930.810059,1917.73999,1926.550049,1
2020-08-04,1926.699951,1933.900024,1921.97998,1933.719971,1
2020-08-05,1935.449951,1949.310059,1935.449951,1948.25,1
2020-08-06,1947.949951,1959.180054,1942.030029,1958.040039,1
2020-08-07,1955.390015,1960.410034,1945.449951,1959.47998,1
2020-08-10,1960.810059,1965.75,1950.599976,1963.880005,1
2020-08-11,1964.26001,1976.619995,1944.319946,1948.290039,1
2020-08-12,1950.25,1978.339966,1950.25,1974.47998,1
2020-08-13,1973.26001,1980.780029,1966.689941,1972.22998,1
2020-08-14,1971.640015,1975.079956,1965.459961,1971.339966,1
2020-08-17,1972.910034,1981.52002,1972.910034,1979.630005,1
2020-08-18,1981.339966,1986.199951,1971.890015,1982.48999,1
2020-08-19,1983.079956,1988.329956,1971.140015,1973.890015,1
2020-08-20,1972.180054,1983.439941,1961.949951,1980.290039,1
2020-08-21,1980.150024,1986.52002,1976.930054,1984.98999,1
2020-08-24,1991.290039,2004.0,1991.290039,2003.670044,1
2020-08-25,2005.339966,2010.949951,1999.589966,2010.619995,1
2020-08-26,2011.310059,2031.030029,2010.73999,2029.420044,1
2020-08-27,2029.939941,2043.51001,2024.030029,2033.839966,1
2020-08-28,2039.680054,2048.310059,2035.329956,2047.810059,1
2020-08-31,2047.709961,2053.370117,2039.969971,2045.01001,1
2020-09-01,2045.400024,2062.939941,2042.300049,2062.439941,1
2020-09-02,2062.76001,2093.51001,2062.149902,2089.830078,1
2020-09-03,2062.76001,2093.51001,1999.660034,2014.849976,-1
2020-09-04,2014.26001,2029.130005,1950.680054,1997.880005,1
2020-09-08,1994.140015,1994.140015,1939.790039,1940.98999,-1
2020-09-09,1943.72998,1993.76001,1943.72998,1980.150024,0
2020-09-10,1980.300049,1997.910034,1942.5,1947.540039,-1
2020-09-11,1949.540039,1963.550049,1929.390015,1946.97998,1
2020-09-14,1947.790039,1984.26001,1947.790039,1977.219971,0
2020-09-15,1979.51001,1998.47998,1979.51001,1988.410034,1
2020-09-16,1989.869995,2006.660034,1980.97998,1981.530029,1
2020-09-17,1977.329956,1977.329956,1948.030029,1964.599976,1
2020-09-18,1965.550049,1969.420044,1929.030029,1945.719971,1
2020-09-21,1943.040039,1943.040039,1890.75,1922.290039,1
2020-09-22,1924.089966,1943.810059,1915.23999,1941.209961,1
2020-09-23,1941.079956,1945.199951,1891.790039,1893.680054,-1
2020-09-24,1893.189941,1917.579956,1875.060059,1897.839966,1
2020-09-25,1897.880005,1934.310059,1890.709961,1929.699951,0
2020-09-28,1932.089966,1967.089966,1932.089966,1962.160034,0
2020-09-29,1962.060059,1965.660034,1948.810059,1953.050049,1
2020-09-30,1952.849976,1985.609985,1952.849976,1968.089966,1
2020-10-01,1969.369995,1988.449951,1969.369995,1982.839966,1
2020-10-02,1978.390015,1978.390015,1949.48999,1966.369995,1
2020-10-05,1968.599976,2003.430054,1968.599976,2003.319946,0
2020-10-06,2002.859985,2020.01001,1975.079956,1978.300049,1
2020-10-07,1980.75,2017.199951,1980.75,2013.439941,0
2020-10-08,2015.699951,2030.030029,2015.699951,2029.890015,1
2020-10-09,2031.469971,2050.530029,2031.469971,2047.359985,1
2020-10-12,2056.340088,2085.610107,2056.340088,2077.679932,0
2020-10-13,2078.23999,2078.23999,2061.050049,2066.540039,1
2020-10-14,2067.0,2076.570068,2049.179932,2053.25,1
2020-10-15,2051.27002,2055.159912,2026.310059,2051.98999,1
2020-10-16,2052.600098,2069.110107,2049.870117,2051.060059,1
2020-10-19,2053.73999,2062.76001,2016.050049,2019.51001,-1
2020-10-20,2023.199951,2046.689941,2023.199951,2027.26001,1
2020-10-21,2026.040039,2039.040039,2020.030029,2020.359985,1
2020-10-22,2020.47998,2036.97998,2009.859985,2033.079956,1
2020-10-23,2035.869995,2042.319946,2025.420044,2040.890015,1
2020-10-26,2037.22998,2037.22998,1981.180054,2002.73999,-1
2020-10-27,2002.97998,2007.089966,1995.209961,1995.969971,1
2020-10-28,1994.079956,1994.079956,1926.949951,1928.01001,-1
2020-10-29,1928.040039,1966.540039,1921.73999,1950.130005,1
2020-10-30,1946.47998,1946.47998,1904.780029,1923.699951,-1
2020-11-02,1925.109985,1958.290039,1925.109985,1947.630005,1
2020-11-03,1949.900024,1994.969971,1949.900024,1984.780029,0
2020-11-04,1987.48999,2050.370117,1987.48999,2026.550049,0
2020-11-05,2031.089966,2076.350098,2031.089966,2068.459961,0
2020-11-06,2068.25,2070.830078,2054.76001,2065.669922,1
2020-11-09,2069.129883,2140.320068,2069.129883,2090.360107,1
2020-11-10,2087.719971,2094.870117,2066.360107,2088.879883,1
2020-11-11,2090.23999,2108.75,2090.23999,2105.149902,1
2020-11-12,2105.090088,2105.090088,2073.22998,2084.02002,1
2020-11-13,2084.840088,2116.810059,2084.840088,2112.379883,1
2020-11-16,2112.72998,2139.25,2112.72998,2138.51001,1
2020-11-17,2137.77002,2140.530029,2117.870117,2133.100098,1
2020-11-18,2133.52002,2140.550049,2110.820068,2111.050049,1
2020-11-19,2110.449951,2123.580078,2099.639893,2122.370117,1
2020-11-20,2122.01001,2122.050049,2110.76001,2110.899902,1
2020-11-23,2111.419922,2132.939941,2111.419922,2127.199951,1
2020-11-24,2127.790039,2163.909912,2127.790039,2160.580078,0
2020-11-25,2161.169922,2161.659912,2149.570068,2158.969971,1
2020-11-27,2159.590088,2168.919922,2159.590088,2166.600098,1
2020-11-30,2166.850098,2166.850098,2137.320068,2154.290039,1
2020-12-01,2155.300049,2185.120117,2155.300049,2176.679932,1
2020-12-02,2176.189941,2180.209961,2162.76001,2179.129883,1
2020-12-03,2179.449951,2190.810059,2176.620117,2181.570068,1
2020-12-04,2182.139893,2204.129883,2182.139893,2204.080078,1
2020-12-07,2203.850098,2204.889893,2195.209961,2202.149902,1
2020-12-08,2202.639893,2214.139893,2194.379883,2210.939941,1
2020-12-09,2211.080078,2217.649902,2181.72998,2190.52002,1
2020-12-10,2188.889893,2197.0,2173.310059,2193.51001,1
2020-12-11,2192.949951,2192.949951,2171.189941,2189.51001,1
2020-12-14,2190.090088,2211.26001,2182.600098,2182.830078,1
2020-12-15,2183.969971,2212.75,2183.969971,2212.48999,1
2020-12-16,2212.800049,2220.77002,2208.889893,2215.179932,1
2020-12-17,2216.030029,2232.169922,2216.030029,2232.169922,1
2020-12-18,2232.449951,2236.459961,2211.860107,2227.0,1
2020-12-21,2224.73999,2224.73999,2184.800049,2220.100098,1
2020-12-22,2220.120117,2225.419922,2212.179932,2220.370117,1
2020-12-23,2220.820068,2234.050049,2220.820068,2222.649902,1
2020-12-24,2226.149902,2229.050049,2220.98999,2228.629883,1
2020-12-28,2234.790039,2246.139893,2234.790039,2240.850098,1
2020-12-29,2241.850098,2252.76001,2228.590088,2232.01001,1
2020-12-30,2234.629883,2244.76001,2234.629883,2237.76001,1
2020-12-31,2237.699951,2250.550049,2233.090088,2248.439941,1
2021-01-04,2248.689941,2257.72998,2192.939941,2215.419922,-1
2021-01-05,2215.340088,2239.379883,2212.290039,2233.699951,1
2021-01-06,2233.060059,2273.280029,2224.699951,2252.350098,1
2021-01-07,2254.840088,2292.439941,2254.840088,2288.439941,0
2021-01-08,2290.850098,2301.330078,2274.469971,2299.300049,1
2021-01-11,2296.830078,2296.949951,2276.669922,2286.52002,1
2021-01-12,2286.27002,2296.090088,2277.830078,2293.01001,1
2021-01-13,2292.76001,2302.699951,2285.73999,2295.139893,1
2021-01-14,2295.860107,2307.300049,2290.26001,2292.02002,1
2021-01-15,2291.949951,2291.949951,2261.639893,2273.879883,1
2021-01-19,2274.719971,2295.830078,2274.719971,2293.23999,1
2021-01-20,2294.959961,2326.870117,2294.959961,2322.870117,1
2021-01-21,2323.25,2327.25,2316.350098,2320.77002,1
2021-01-22,2320.100098,2322.100098,2306.949951,2317.26001,1
2021-01-25,2317.419922,2328.889893,2289.02002,2323.209961,1
2021-01-26,2323.439941,2333.189941,2314.800049,2315.709961,1
2021-01-27,2314.73999,2314.73999,2245.889893,2256.129883,-1
2021-01-28,2256.810059,2302.040039,2256.810059,2278.689941,1
2021-01-29,2278.590088,2278.590088,2224.590088,2236.370117,-1
2021-02-01,2236.75,2279.27002,2236.75,2274.540039,0
2021-02-02,2276.969971,2315.840088,2276.969971,2307.580078,0
2021-02-03,2307.550049,2319.320068,2300.719971,2309.939941,1
2021-02-04,2311.090088,2337.72998,2311.090088,2337.5,1
2021-02-05,2337.550049,2352.909912,2337.550049,2350.169922,1
2021-02-08,2350.560059,2371.899902,2350.560059,2371.840088,1
2021-02-09,2371.540039,2376.280029,2364.330078,2371.699951,1
2021-02-10,2373.139893,2384.659912,2355.179932,2370.669922,1
2021-02-11,2370.879883,2381.820068,2359.22998,2375.949951,1
2021-02-12,2374.620117,2388.409912,2368.879883,2387.370117,1
2021-02-16,2387.570068,2397.419922,2377.77002,2383.719971,1
2021-02-17,2383.47998,2383.47998,2360.580078,2379.560059,1
2021-02-18,2378.820068,2378.820068,2348.850098,2366.090088,1
2021-02-19,2366.399902,2382.080078,2366.399902,2369.139893,1
2021-02-22,2368.389893,2368.389893,2346.850098,2347.060059,1
2021-02-23,2346.560059,2355.290039,2298.110107,2346.840088,1
2021-02-24,2346.370117,2375.449951,2333.840088,2373.830078,1
2021-02-25,2373.709961,2374.25,2302.73999,2311.179932,-1
2021-02-26,2311.649902,2331.790039,2286.51001,2303.219971,1
2021-03-01,2305.909912,2367.909912,2305.909912,2360.909912,0
2021-03-02,2360.939941,2363.629883,2337.77002,2338.26001,1
2021-03-03,2338.139893,2341.139893,2304.459961,2304.689941,-1
2021-03-04,2304.689941,2315.280029,2239.590088,2268.02002,-1
2021-03-05,2269.280029,2315.830078,2235.689941,2310.969971,0
2021-03-08,2310.290039,2334.530029,2297.659912,2298.76001,1
2021-03-09,2304.370117,2351.310059,2304.370117,2334.850098,0
2021-03-10,2336.320068,2361.179932,2336.320068,2350.469971,1
2021-03-11,2351.330078,2390.169922,2351.330078,2380.73999,1
2021-03-12,2379.25,2384.810059,2364.899902,2384.01001,1
2021-03-15,2383.669922,2401.320068,2373.26001,2400.899902,1
2021-03-16,2402.51001,2405.659912,2385.050049,2392.110107,1
2021-03-17,2390.629883,2405.669922,2373.550049,2399.709961,1
2021-03-18,2398.570068,2398.570068,2355.409912,2358.47998,-1
2021-03-19,2358.550049,2369.449951,2341.76001,2360.350098,1
2021-03-22,2360.780029,2382.649902,2360.780029,2373.419922,1
2021-03-23,2373.25,2373.370117,2342.689941,2347.97998,1
2021-03-24,2350.850098,2367.280029,2328.909912,2328.959961,1
2021-03-25,2328.419922,2350.449951,2304.850098,2344.580078,1
2021-03-26,2346.290039,2384.969971,2346.290039,2383.300049,0
2021-03-29,2382.5,2382.5,2358.939941,2373.02002,1
2021-03-30,2370.22998,2376.370117,2358.919922,2371.100098,1
2021-03-31,2374.76001,2395.689941,2374.76001,2382.73999,1
2021-04-01,2387.110107,2413.48999,2387.110107,2413.169922,1
2021-04-05,2430.530029,2445.25,2430.060059,2443.399902,1
2021-04-06,2442.75,2451.320068,2439.459961,2443.179932,1
2021-04-07,2443.689941,2446.649902,2436.26001,2441.879883,1
2021-04-08,2444.330078,2454.850098,2443.360107,2454.699951,1
2021-04-09,2454.179932,2471.409912,2452.959961,2471.100098,1
2021-04-12,2470.52002,2473.060059,2462.120117,2470.97998,1
2021-04-13,2471.219971,2483.800049,2470.090088,2480.080078,1
2021-04-14,2480.300049,2489.659912,2470.01001,2472.030029,1
2021-04-15,2474.780029,2500.110107,2474.780029,2499.02002,1
2021-04-16,2499.550049,2509.969971,2497.899902,2506.659912,1
2021-04-19,2505.800049,2505.800049,2482.72998,2490.620117,1
2021-04-20,2490.629883,2490.629883,2459.659912,2470.26001,1
2021-04-21,2468.929932,2496.850098,2464.389893,2496.25,1
2021-04-22,2496.02002,2504.689941,2470.100098,2476.560059,1
2021-04-23,2478.179932,2513.790039,2478.179932,2505.790039,1
2021-04-26,2506.530029,2517.889893,2506.530029,2514.129883,1
2021-04-27,2514.570068,2517.219971,2508.0,2513.669922,1
2021-04-28,2512.77002,2521.399902,2510.709961,2511.320068,1
2021-04-29,2515.399902,2531.209961,2503.409912,2523.300049,1
2021-04-30,2522.23999,2522.23999,2499.790039,2503.560059,1
2021-05-03,2504.01001,2519.320068,2504.01001,2509.050049,1
2021-05-04,2507.48999,2507.48999,2467.73999,2489.300049,1
2021-05-05,2490.060059,2501.300049,2484.860107,2488.379883,1
2021-05-06,2488.370117,2503.780029,2471.530029,2503.360107,1
2021-05-07,2505.76001,2526.959961,2505.0,2523.929932,1
2021-05-10,2523.97998,2525.26001,2493.540039,2493.540039,1
2021-05-11,2491.73999,2491.73999,2449.080078,2474.98999,1
2021-05-12,2474.080078,2474.080078,2414.800049,2418.040039,-1
2021-05-13,2419.47998,2457.300049,2419.47998,2446.399902,1
2021-05-14,2446.439941,2491.399902,2446.439941,2486.560059,0
2021-05-17,2486.659912,2486.659912,2467.280029,2480.280029,1
2021-05-18,2480.590088,2486.159912,2460.429932,2461.209961,1
2021-05-19,2458.790039,2458.790039,2420.449951,2452.889893,1
2021-05-20,2454.169922,2486.570068,2454.169922,2479.419922,1
2021-05-21,2480.879883,2498.22998,2476.189941,2478.23999,1
2021-05-24,2486.899902,2509.169922,2486.899902,2501.870117,1
2021-05-25,2502.860107,2512.040039,2492.340088,2495.110107,1
2021-05-26,2495.689941,2507.040039,2495.530029,2504.52002,1
2021-05-27,2504.310059,2514.889893,2504.310059,2509.590088,1
2021-05-28,2510.47998,2519.439941,2510.47998,2511.52002,1
2021-06-01,2512.26001,2528.459961,2509.030029,2512.800049,1
2021-06-02,2513.159912,2519.899902,2509.610107,2515.52002,1
2021-06-03,2513.679932,2513.679932,2489.040039,2503.72998,1
2021-06-04,2505.889893,2527.26001,2505.889893,2525.139893,1
2021-06-07,2524.899902,2527.77002,2521.129883,2527.77002,1
2021-06-08,2528.47998,2535.080078,2518.070068,2531.469971,1
2021-06-09,2532.02002,2537.23999,2524.790039,2525.110107,1
2021-06-10,2525.629883,2541.709961,2524.419922,2535.75,1
2021-06-11,2536.0,2543.689941,2533.570068,2543.669922,1
2021-06-14,2543.98999,2547.02002,2535.969971,2546.780029,1
2021-06-15,2546.959961,2547.639893,2534.040039,2539.860107,1
2021-06-16,2540.629883,2541.860107,2513.669922,2527.360107,1
2021-06-18,2524.320068,2524.320068,2491.590088,2492.360107,-1
2021-06-21,2492.959961,2528.419922,2492.959961,2527.909912,0
2021-06-22,2527.75,2546.77002,2523.01001,2541.5,1
2021-06-23,2541.810059,2548.75,2540.040039,2540.120117,1
2021-06-24,2541.110107,2559.25,2541.110107,2556.840088,1
